Game no. 19003, scored 41, dcards: 1 complete and 2 incomplete totaling 3 for -7 points, took 150 turns (1.14 seconds)
Game no. 19963, scored 70, dcards: 1 complete and 1 incomplete totaling 2 for 11 points, took 148 turns (1.00 seconds)
Game no. 19964, scored 55, dcards: 1 complete and 2 incomplete totaling 3 for -5 points, took 137 turns (0.92 seconds)
Game no. 19965, scored 15, dcards: 1 complete and 2 incomplete totaling 3 for -24 points, took 146 turns (0.96 seconds)
Game no. 19966, scored 11, dcards: 0 complete and 3 incomplete totaling 3 for -39 points, took 149 turns (0.99 seconds)
Game no. 19967, scored 59, dcards: 1 complete and 2 incomplete totaling 3 for -9 points, took 153 turns (0.95 seconds)
Game no. 19968, scored 90, dcards: 3 complete and 1 incomplete totaling 4 for 25 points, took 144 turns (0.97 seconds)
Game no. 19969, scored 67, dcards: 2 complete and 1 incomplete totaling 3 for 19 points, took 145 turns (0.92 seconds)
Game no. 19970, scored 14, dcards: 0 complete and 3 incomplete totaling 3 for -41 points, took 133 turns (1.18 seconds)
Game no. 19971, scored 19, dcards: 0 complete and 3 incomplete totaling 3 for -36 points, took 157 turns (1.52 seconds)
Game no. 19972, scored 7, dcards: 0 complete and 3 incomplete totaling 3 for -39 points, took 153 turns (0.98 seconds)
Game no. 19973, scored 12, dcards: 0 complete and 3 incomplete totaling 3 for -41 points, took 140 turns (0.94 seconds)
Game no. 19974, scored 84, dcards: 2 complete and 1 incomplete totaling 3 for 13 points, took 149 turns (0.96 seconds)
Game no. 19975, scored 7, dcards: 0 complete and 3 incomplete totaling 3 for -32 points, took 157 turns (1.05 seconds)
Game no. 19976, scored 87, dcards: 3 complete and 0 incomplete totaling 3 for 32 points, took 142 turns (0.92 seconds)
Game no. 19977, scored 5, dcards: 0 complete and 3 incomplete totaling 3 for -33 points, took 129 turns (0.85 seconds)
Game no. 19978, scored 102, dcards: 3 complete and 0 incomplete totaling 3 for 27 points, took 164 turns (1.08 seconds)
Game no. 19979, scored 44, dcards: 0 complete and 3 incomplete totaling 3 for -36 points, took 149 turns (0.96 seconds)
Game no. 19980, scored 68, dcards: 3 complete and 0 incomplete totaling 3 for 26 points, took 148 turns (0.96 seconds)
Game no. 19981, scored 76, dcards: 2 complete and 1 incomplete totaling 3 for 15 points, took 141 turns (0.97 seconds)
Game no. 19982, scored 19, dcards: 0 complete and 3 incomplete totaling 3 for -38 points, took 150 turns (0.99 seconds)
Game no. 19983, scored 108, dcards: 3 complete and 0 incomplete totaling 3 for 34 points, took 151 turns (0.97 seconds)
Game no. 19984, scored 70, dcards: 2 complete and 1 incomplete totaling 3 for 21 points, took 149 turns (0.94 seconds)
Game no. 19985, scored 83, dcards: 3 complete and 0 incomplete totaling 3 for 32 points, took 147 turns (0.93 seconds)
Game no. 19986, scored 89, dcards: 2 complete and 1 incomplete totaling 3 for 5 points, took 161 turns (1.02 seconds)
Game no. 19987, scored 27, dcards: 1 complete and 2 incomplete totaling 3 for -21 points, took 145 turns (0.95 seconds)
Game no. 19988, scored 102, dcards: 3 complete and 0 incomplete totaling 3 for 32 points, took 163 turns (1.03 seconds)
Game no. 19989, scored 53, dcards: 2 complete and 0 incomplete totaling 2 for 15 points, took 151 turns (0.91 seconds)
Game no. 19990, scored 73, dcards: 2 complete and 1 incomplete totaling 3 for 16 points, took 157 turns (0.99 seconds)
Game no. 19991, scored 78, dcards: 2 complete and 1 incomplete totaling 3 for 18 points, took 162 turns (1.06 seconds)
Game no. 19992, scored 93, dcards: 3 complete and 0 incomplete totaling 3 for 27 points, took 148 turns (0.96 seconds)
Game no. 19993, scored 35, dcards: 1 complete and 2 incomplete totaling 3 for -3 points, took 148 turns (0.93 seconds)
Game no. 19994, scored 18, dcards: 0 complete and 3 incomplete totaling 3 for -30 points, took 156 turns (0.96 seconds)
Game no. 19995, scored 54, dcards: 2 complete and 1 incomplete totaling 3 for -2 points, took 165 turns (1.08 seconds)
Game no. 19996, scored 37, dcards: 1 complete and 2 incomplete totaling 3 for -5 points, took 147 turns (0.98 seconds)
Game no. 19997, scored 84, dcards: 1 complete and 1 incomplete totaling 2 for 13 points, took 181 turns (1.10 seconds)
Game no. 19998, scored 11, dcards: 0 complete and 2 incomplete totaling 2 for -33 points, took 152 turns (0.93 seconds)
Game no. 19999, scored -6, dcards: 0 complete and 3 incomplete totaling 3 for -49 points, took 147 turns (0.95 seconds)
